seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance,timesteps
202,thumb_finger_meet,0.05212635828953143,0.04735597811540988,0.019646553863338814,0.015114946171413833,0.04184748497034781,0.05212635828953143,0.0782754197716713,0.0,-4.259955833735485,50,False,False,0.0,,0.08319092144876818,0.08558858899765248,100000
203,thumb_finger_meet,0.06461670181320718,0.025273183711237962,0.06461670181320718,0.015071683350889192,0.04179751195999889,0.06413910694939716,0.0782867893576622,0.0,-5.182044166357451,50,False,False,0.0,,0.1003209778536288,0.10441295251768741,100000
204,initial_hold,0.04201273239558292,0.025471601708181635,0.019766032754412757,0.015246954606921308,0.04201273239558292,0.011088588136221853,0.0778084248304367,0.0,-2.684462357474785,50,False,False,0.0,,0.013038914540230267,0.05621382960990917,100000
205,thumb_finger_meet,0.0713593300226303,0.025332913090017995,0.019579312996130315,0.0677334006986691,0.04177079383737912,0.0713593300226303,0.07837901264429092,0.0,-5.53031802573165,50,False,False,0.0,,0.10556869353908704,0.11157899781014706,100000
206,thumb_finger_meet,0.07006065179995419,0.025354620313823125,0.019606591783304667,0.07006065179995419,0.04180786232156485,0.06319361623870627,0.07828579843044281,0.0,-5.347627809924903,50,False,False,0.0,,0.10111528464425415,0.10806063403697717,100000
207,thumb_finger_meet,0.05212664942375009,0.05212664942375009,0.019643816402373806,0.015115433622817146,0.04185066933543201,0.05153279819292893,0.07827470451593399,0.0,-4.380208762607553,50,False,False,0.0,,0.08562066734573802,0.08796960412562578,100000
208,thumb_finger_meet,0.05194890731495978,0.025427138890179793,0.019675666921994534,0.01517616071718718,0.04060607814612371,0.05194890731495978,0.07812617719173431,0.0,-3.8119307965664313,50,False,False,0.0,,0.07488434960089847,0.07491014396399893,100000
209,thumb_finger_meet,0.05900242208780586,0.02537313544068686,0.01964052238983651,0.05900242208780586,0.04184296976637137,0.053208447397726476,0.07819411903619766,0.0,-4.707221433668235,50,False,False,0.0,,0.08733308840880509,0.09535620025677828,100000
210,initial_hold,0.04201273239558292,0.025471601708181635,0.019766032754412757,0.015246954606921308,0.04201273239558292,0.011088588136221853,0.0778084248304367,0.0,-2.684462357474785,50,False,False,0.0,,0.013038914540230267,0.05621382960990917,100000
201,thumb_finger_meet,0.05104857896799263,0.019641771462914747,0.05104857896799263,0.009688853013702798,0.030869332420048665,0.04588240949057578,0.10968746989965439,0.0,-3.89123129945189,50,False,False,0.0,,0.07602599866830244,0.07838202382111752,150000
202,thumb_finger_meet,0.05459058389903388,0.05459058389903388,0.016296774148142935,0.009707785671957623,0.030889686829780546,0.048969009658793326,0.10970793664455414,0.0,-4.072694548922602,50,False,False,0.0,,0.07973423638304648,0.08180522269470707,150000
